transaction_id,customer_id,merchant_id,timestamp,hour,day,weekday,is_weekend,is_night,customer_segment,avg_spend_profile,home_lat,home_lon,past_fraud_history,credit_score,account_age_days,merchant_category,merchant_risk_score,merchant_lat,merchant_lon,transaction_amount,txn_lat,txn_lon,distance_from_home_km,is_foreign,high_risk_country,device_type,channel,is_new_device,vpn_detected,tor_detected,device_id,transaction_velocity_1h,transaction_velocity_24h,transaction_velocity_7d,seconds_since_last_txn,avg_amount_30d,amount_deviation_ratio,merchant_ring_id,shared_device_count,customer_merchant_txn_count,label,fraud_type,financial_loss
TXN00166642,10976,1322,20:06.1,5,100,3,0,1,regular,63.96402184,23.31468169,26.83034444,0,641,3079,retail,0.068499645,22.61038121,28.6002468,51.22,23.35891737,25.11430393,175.0,0,1,mobile_android,online,0,0,0,87092ab87115,0,6,15,779034.0092,58.18569215,0.8654,14,2,3,0,legit,0.0
TXN00004287,10000,1922,47:26.7,12,3,4,0,0,dormant,149.933151,26.22052788,25.07894581,0,504,827,electronics,0.337698959,28.55716233,25.91599687,89.9,26.46565346,23.74517465,135.57,0,0,desktop_firefox,online,0,0,0,d8fea58c4fba,0,6,15,63881.67502,161.6490732,0.5527,-1,0,3,0,legit,0.0
TXN00005652,12210,1677,34:22.0,8,4,5,1,0,premium,257.3443207,29.92064077,25.39120641,0,707,226,food,0.135145377,32.42115443,31.93285815,360.2,30.06898499,26.73779017,130.59,0,0,mobile_android,online,0,0,0,4af5bbb0bea6,2,3,13,382701.7494,259.0306656,1.3852,-1,0,5,0,legit,0.0
TXN00088689,2815,1360,25:38.9,21,53,5,1,0,dormant,89.29689734,25.22184314,36.21743926,0,757,342,crypto,0.641955264,26.66032589,31.0481419,70.66,28.66712586,35.42096292,390.7,1,0,desktop_firefox,online,1,0,0,03a9187396a2,0,2,12,572853.2177,98.58243955,0.7096,-1,2,1,0,legit,0.0
TXN00149611,7738,730,20:06.4,1,90,0,0,1,regular,501.9146678,23.21390247,27.93389435,0,676,1191,luxury,0.361788165,31.74914162,33.86357174,610.9,24.3606611,31.15435437,352.33,1,0,mobile_ios,online,0,0,0,78032114ddb2,0,4,17,894357.9208,505.847552,1.2053,-1,1,8,0,legit,0.0
TXN00091843,10800,1844,33:24.7,17,55,0,0,0,new,653.4613095,24.79923553,29.05620193,0,674,855,grocery,0.0598785,30.19741066,31.70312436,541.45,25.9793051,30.39461448,188.01,0,0,mobile_ios,pos,0,0,0,dd131e9393cc,0,12,24,451165.2262,697.5332453,0.7751,-1,0,0,0,legit,0.0
TXN00020619,3589,545,50:55.0,8,13,0,0,0,new,212.8969814,25.32961875,27.32087519,0,756,748,travel,0.211148422,27.82969236,36.37714122,360.83,28.84215437,26.32313461,402.54,1,0,mobile_ios,pos,0,0,0,4088ae91f52d,2,3,10,374042.9738,234.9816322,1.5291,-1,0,2,0,legit,0.0
TXN00037633,2304,1040,58:42.6,11,23,3,0,0,new,242.146501,31.5657881,26.14845263,1,614,1669,retail,0.129524276,27.46386273,31.96369757,237.36,31.91575824,23.16283229,285.03,0,0,mobile_ios,atm,0,0,0,cc2a416eee8e,2,5,21,99999.0,283.3479512,0.8348,-1,1,2,0,legit,0.0
TXN00080769,1429,1219,18:55.0,5,49,1,0,1,premium,123.6969438,31.95887907,34.11492018,0,586,2781,grocery,0.137762565,33.83511806,35.96007201,180.83,35.24286657,33.87345575,365.23,1,0,mobile_ios,online,0,0,0,7106dbf65b4e,0,2,20,104361.4926,102.301445,1.7505,-1,0,3,0,legit,0.0
TXN00152266,5822,1483,12:28.0,14,91,1,0,0,regular,42.54040669,24.92433041,36.97883733,0,769,3168,grocery,0.039905781,32.37179336,36.37806854,48.9,24.63011348,37.41080257,54.38,0,0,mobile_ios,online,0,0,0,8aa73db02d82,2,8,21,169058.4664,36.42670559,1.3066,-1,1,1,0,legit,0.0
TXN00049490,4951,673,59:59.2,12,30,3,0,0,new,513.7893056,22.88546392,33.05854757,0,810,44,luxury,0.373660602,31.81061086,30.34054992,584.76,18.57312951,32.5256282,481.76,1,0,mobile_android,pos,0,0,0,5ff6de39771e,3,6,15,679603.7741,478.3243655,1.22,-1,0,0,0,legit,0.0
TXN00186142,1604,1618,37:25.2,18,111,0,0,0,premium,74.28106154,22.03508505,27.16649413,0,720,2778,electronics,0.267012131,30.25656845,30.44806174,46.06,24.82055513,28.26506587,329.2,1,0,mobile_android,online,0,0,0,bd38557f9138,1,4,18,99999.0,87.19821213,0.5222,-1,1,3,0,legit,0.0
TXN00111709,8980,1727,42:43.9,10,67,5,1,0,regular,356.6470637,24.93896486,31.31415212,0,707,562,retail,0.169190878,24.57615175,26.22243989,415.46,24.3669433,28.76341024,264.47,0,0,mobile_android,pos,0,1,0,12dcf76d8791,2,5,20,369482.2225,323.6379776,1.2798,-1,0,4,0,legit,0.0
TXN00135519,11660,1280,39:44.9,15,81,5,1,0,regular,285.3730194,22.52189896,29.08258357,0,680,1749,electronics,0.321775657,29.87245563,26.99801299,732.59,21.54929219,32.1488001,332.41,1,0,mobile_android,pos,0,0,0,1d440227b167,0,8,20,61316.84593,336.8999064,2.1681,-1,0,2,0,legit,0.0
TXN00108019,10760,898,13:24.4,7,65,3,0,0,dormant,255.6844958,29.02638121,31.21757618,0,541,1198,travel,0.298809736,23.199305,33.010272,549.78,30.60512264,30.91229551,177.73,0,0,mobile_ios,online,0,0,0,ccc19434491f,0,7,24,734034.6394,235.1000308,2.3286,-1,0,1,0,legit,0.0
TXN00002963,9896,874,45:10.8,17,2,3,0,0,regular,152.1519827,27.05659037,36.59969668,0,590,3285,gambling,0.5495816,27.01314134,32.15057029,233.29,29.79985745,36.14712235,307.77,1,0,desktop_chrome,online,0,0,0,a44df2ce2636,1,2,24,315747.4398,168.0228763,1.3802,-1,0,4,0,legit,0.0
TXN00190175,9036,831,35:12.1,3,114,3,0,1,regular,458.474313,23.87453893,28.17030621,0,666,1293,retail,0.072882567,32.26056493,35.90863612,325.59,20.81325827,26.03904457,402.82,1,0,desktop_firefox,online,0,0,0,1cab09e1a6e6,1,2,18,635026.7166,483.2289647,0.6724,7,0,4,0,legit,0.0
TXN00110142,6791,1475,08:03.3,13,66,4,0,0,regular,122.6862733,30.1838798,34.73233736,0,491,2472,grocery,0.147472419,20.96634387,29.09831247,101.34,29.27783275,34.022862,121.44,0,0,tablet_android,online,0,0,0,5ea33f8f264d,1,7,20,454827.0712,110.4402119,0.9094,-1,0,4,0,legit,0.0
TXN00091163,4751,889,46:11.6,7,55,0,0,0,dormant,138.5692725,30.72267384,35.56201667,0,727,195,crypto,0.518258303,28.48189141,35.385827,118.52,28.95069558,35.20840899,199.56,0,0,mobile_android,online,0,0,0,dcaa84010d9c,1,6,22,34966.97373,165.9310278,0.71,-1,0,5,0,legit,0.0
TXN00129987,11524,1264,39:59.6,8,78,2,0,0,regular,12.12393797,23.85770144,26.0876989,0,591,6,luxury,0.261065471,33.21839877,36.03338021,18.79,27.11156722,24.14688043,411.42,1,0,desktop_firefox,online,0,0,0,f19a3752737c,3,4,20,761825.6396,11.86037176,1.4611,-1,1,0,1,synthetic_identity,17.85
TXN00185818,4968,1302,57:18.7,13,111,0,0,0,regular,120.2484851,28.61841985,32.93022975,1,664,3131,retail,0.162534041,25.05196432,26.28000378,168.07,26.56778375,32.99637752,227.71,0,1,mobile_ios,in_app,0,0,0,75b86daa424d,0,2,12,801368.4918,107.8109641,1.5446,-1,1,2,0,legit,0.0
TXN00157838,10807,1620,50:32.4,21,94,4,0,0,regular,291.4591105,30.06301191,27.71342428,0,586,1383,luxury,0.318874333,20.46505629,25.75338722,167.87,32.2969968,26.37611186,279.28,0,0,mobile_ios,in_app,0,0,0,a6e5f4ed44c5,7,3,20,46992.77265,264.8586233,0.6314,-1,0,1,0,legit,0.0
TXN00016945,12642,1129,42:09.1,3,11,5,1,1,regular,49.13825771,29.19628595,28.28706532,0,679,2838,retail,0.188585552,23.32034424,30.67764975,44.29,24.70128513,27.94504305,500.04,1,0,tablet_ios,online,0,0,0,657a1158a50c,2,5,20,999140.996,44.29722196,0.9778,-1,0,4,0,legit,0.0
TXN00169964,2704,1491,01:15.9,4,102,5,1,1,regular,341.4835566,27.92737806,27.05239175,0,709,3430,grocery,0.09475587,23.33146175,33.40226046,235.83,31.24825061,30.03348743,470.48,1,1,tablet_android,online,0,0,0,de306abbacc6,0,5,24,285219.3258,350.7014467,0.6705,-1,1,4,0,legit,0.0
TXN00074725,6227,1702,55:38.6,14,45,4,0,0,new,190.0624909,31.64400702,27.75759613,0,651,131,travel,0.179080613,25.32000039,35.83221258,313.64,33.41407271,25.56137992,285.79,0,0,mobile_android,in_app,0,1,0,b377559f7dd2,1,4,12,295708.0466,187.5422758,1.6635,-1,1,8,0,legit,0.0
TXN00131143,1479,1854,41:01.3,1,79,3,0,1,regular,106.4904698,30.75826847,35.21362451,0,539,1146,food,0.084916278,30.70788766,29.12159947,75.51,31.78273718,32.48833326,283.74,0,0,desktop_chrome,pos,0,0,0,0abcbe980ab0,3,6,18,39332.68769,87.29943939,0.8552,-1,1,1,0,legit,0.0
TXN00149808,7078,1957,59:56.4,3,90,0,0,1,regular,462.2012657,24.78992848,29.30264084,0,691,1719,retail,0.126427946,30.10101551,36.50300411,269.39,22.85765179,24.89381303,493.35,1,0,mobile_android,pos,0,1,0,f2ca360dd4aa,2,1,17,429881.3558,485.4243593,0.5538,1,0,4,0,legit,0.0
TXN00153819,6563,1883,18:53.5,12,92,2,0,0,regular,398.2609506,26.65462234,26.7912375,0,641,3094,crypto,0.59908979,27.62267459,33.00151308,532.48,26.32874428,28.10329097,135.09,0,0,mobile_android,online,0,0,0,2afc615764bb,0,8,13,208394.5449,440.2512232,1.2068,-1,0,5,0,legit,0.0
TXN00005099,2352,1761,37:37.6,0,4,5,1,1,regular,311.2107495,27.7427412,35.99489573,0,733,3358,crypto,0.55675791,25.18550816,33.85135003,1022.26,30.24428189,36.79479073,288.58,0,0,tablet_ios,in_app,0,0,0,582f7b67d1df,2,2,25,184696.9493,287.0458218,3.5489,-1,0,2,0,legit,0.0
TXN00186305,9380,1572,52:59.1,20,111,0,0,0,regular,221.6677093,25.69086049,29.99814561,0,596,19,food,0.183093495,30.57284194,36.55388253,840.4,26.13809013,27.88584176,217.04,0,0,mobile_android,pos,1,1,0,1247cf8a295e,2,7,20,7.844868904,230.5633474,3.6292,-1,1,4,1,account_takeover,714.34
TXN00087383,7220,1147,48:27.0,2,53,5,1,1,new,118.0406907,28.6910606,26.13439664,0,500,1669,electronics,0.201828805,34.17673342,37.56189351,224.83,27.81713083,24.89838918,154.58,0,0,mobile_android,pos,0,0,0,0a53673e4a36,2,2,14,428905.7561,123.2461403,1.8096,-1,0,7,0,legit,0.0
TXN00042494,12574,1241,15:24.7,10,26,6,1,0,new,300.0179627,22.2065185,32.72157906,0,544,222,crypto,0.537654616,32.8255155,33.91040027,673.97,24.88375097,32.83730434,297.41,0,0,tablet_android,online,0,0,0,81f7c147ee3c,0,9,12,321666.5224,357.1300979,1.8819,-1,1,6,0,legit,0.0
TXN00168153,5204,1155,58:59.3,2,101,4,0,1,premium,498.3591315,27.31694124,27.07347045,0,595,644,food,0.053168516,26.71662839,32.02689895,361.1,27.79389187,30.05451466,298.72,0,0,desktop_chrome,atm,0,0,1,0c2242823f77,2,7,19,205394.8985,419.6823597,0.8584,-1,0,4,0,legit,0.0
TXN00153352,3216,1508,16:45.7,5,92,2,0,1,new,509.813012,30.16459184,27.67482771,1,589,1278,crypto,0.531164411,33.75159052,30.2241715,302.21,29.51155584,28.04069424,80.54,0,0,desktop_firefox,in_app,0,0,0,a967b2beb8c8,1,9,14,70024.62492,552.7575011,0.5457,-1,0,4,0,legit,0.0
TXN00154277,12895,839,54:56.3,18,92,2,0,0,regular,198.3566069,25.56927976,26.13795897,0,485,724,electronics,0.292253685,25.21498414,35.97962891,296.22,23.80008144,25.92209458,197.57,0,0,mobile_ios,pos,0,0,0,f29bce6c3d6e,2,5,15,396215.8982,190.1275801,1.5499,-1,0,3,0,legit,0.0
TXN00006142,12511,769,54:04.7,15,4,5,1,0,regular,154.7076673,28.98983989,36.63471657,0,797,1483,food,0.100516638,28.81018331,36.71640449,75.68,30.91059319,36.69135842,213.27,0,0,desktop_chrome,pos,0,0,0,87e4a9ae555f,2,7,14,883668.2348,158.5677401,0.4743,-1,1,3,0,legit,0.0
TXN00072254,12799,677,57:11.5,2,44,3,0,1,regular,186.2769345,24.97053181,33.50279129,0,612,2893,food,0.067631522,31.86883143,29.40187442,14.06,25.76091353,37.48503214,410.2,1,0,mobile_android,in_app,0,0,0,97669f425191,24,38,15,2129465.936,186.8389497,0.0749,-1,0,2,1,card_testing,4.22
TXN00098762,8055,1060,04:53.3,20,59,4,0,0,premium,283.2566111,31.57937217,35.84323223,0,692,3319,luxury,0.250592524,22.07865871,34.36045917,169.87,26.83304246,35.81615965,526.85,1,0,mobile_ios,atm,0,0,0,19caa8dc7440,0,5,17,368675.3731,240.4632752,0.7035,-1,1,1,0,legit,0.0
TXN00013557,11207,1788,33:27.0,1,9,3,0,1,regular,91.81884876,26.52320917,27.18064832,0,643,792,luxury,0.277270942,20.02836028,32.33925373,138.74,32.24535908,28.5612848,649.79,1,0,desktop_chrome,online,0,0,0,6d2cc6af6529,2,5,22,99999.0,98.51951805,1.3941,-1,0,6,0,legit,0.0
TXN00048844,6853,952,47:50.5,3,30,3,0,1,new,127.7588962,25.09056716,36.03409435,0,664,2772,food,0.139663315,26.20880898,25.3565464,114.22,27.36171195,38.07197618,324.84,1,0,mobile_android,online,0,0,0,971dd77da698,2,5,19,2172730.869,139.1862287,0.8148,-1,0,0,0,legit,0.0
TXN00097339,5419,1509,35:16.6,23,58,3,0,0,regular,248.969159,22.30591128,27.27165514,0,506,2071,travel,0.200663931,33.30864433,36.7194941,151.28,24.0428125,26.48343434,209.1,0,0,mobile_android,pos,0,0,0,21e7b6d85fbc,1,7,11,140978.5411,233.6298355,0.6448,-1,0,3,0,legit,0.0
TXN00195774,6133,1575,22:38.5,11,117,6,1,0,premium,204.5763397,31.79982382,25.58943577,0,538,3671,retail,0.103444937,34.32334175,37.03473845,478.11,32.40001984,27.4990425,192.07,0,0,mobile_android,online,0,0,0,1c599fa147c1,0,9,13,99999.0,206.6896232,2.302,-1,0,4,0,legit,0.0
TXN00036767,3660,1989,05:53.4,23,22,2,0,0,regular,62.09587655,26.81497637,32.16472169,0,535,1174,grocery,0.155470387,30.78867074,29.0216693,49.7,27.87818382,27.13635041,511.92,1,0,mobile_android,atm,0,0,0,daffe1a3e8d2,0,3,12,99999.0,71.59305952,0.6846,-1,0,1,0,legit,0.0
TXN00111009,1674,1928,40:52.2,0,67,5,1,1,regular,132.6612503,29.33544897,35.44018276,0,697,1711,grocery,0.094093089,24.08900525,31.32776997,131.44,30.89568449,34.55693251,193.13,0,0,desktop_chrome,atm,0,0,0,f0fc046ac7db,1,2,10,1286125.786,109.212096,1.1926,-1,0,5,0,legit,0.0
TXN00176427,3823,1293,18:59.9,0,106,2,0,1,regular,113.09484,27.63784296,26.87761999,0,724,2928,electronics,0.240524138,24.79705432,36.71583684,102.43,32.1698536,27.88331343,512.68,1,0,mobile_android,pos,0,0,0,c6c19589d122,1,1,15,97809.92095,128.2961581,0.7922,-1,0,4,0,legit,0.0
TXN00143150,11350,940,12:57.2,6,86,3,0,0,regular,262.1868849,24.96961503,32.70433911,0,610,3800,electronics,0.300130359,27.92472432,28.14139051,350.75,19.88151502,32.53060214,565.05,1,0,desktop_chrome,online,0,0,0,0ca0652f50c7,0,6,14,615979.7895,265.0141649,1.3185,-1,0,5,0,legit,0.0
TXN00136514,6682,1885,36:14.5,6,82,6,1,0,dormant,205.1227964,23.59969217,34.45876362,1,656,244,electronics,0.201773529,31.52923913,29.02210603,79.71,25.86446184,36.01513698,297.08,0,1,mobile_ios,online,0,0,0,afe11c2efc95,1,1,21,177925.5124,237.9370217,0.3336,-1,0,4,0,legit,0.0
TXN00008437,8968,1787,20:44.8,0,6,0,0,1,regular,744.0480206,22.11771813,30.33198014,0,739,2896,crypto,0.549290913,25.93253152,30.40713723,765.55,19.27536737,28.53613001,365.57,1,0,desktop_chrome,atm,1,0,0,18a7eb6fbd18,0,3,11,265850.8699,805.5132769,0.9492,-1,0,3,0,legit,0.0
TXN00108618,9834,1078,51:27.5,15,65,3,0,0,dormant,91.18558904,28.88802422,25.95028807,0,691,2481,food,0.13939664,28.31107181,27.10742021,63.53,31.70466629,23.76283797,378.08,1,0,mobile_ios,pos,0,0,0,4e9563ad9fa2,0,4,14,712655.3756,80.43684201,0.7801,-1,0,2,0,legit,0.0
TXN00185753,4769,763,00:01.5,13,111,0,0,0,premium,674.6110894,25.0100704,25.74167203,1,625,968,electronics,0.210829455,32.21346487,32.09807259,1853.45,23.37090892,25.11587172,192.53,0,0,mobile_android,online,0,0,0,3b5af5c1f099,0,4,14,114680.234,802.5692246,2.3065,-1,0,1,0,legit,0.0
TXN00135652,2130,1599,27:13.7,17,81,5,1,0,new,357.3087641,29.70509622,32.11948234,1,631,567,travel,0.22189581,23.12032941,36.17179257,437.44,31.69051444,32.13047205,220.38,0,0,mobile_android,pos,0,0,0,5810975039cc,3,4,14,53634.13148,351.904195,1.2395,-1,0,1,0,legit,0.0
TXN00061896,4653,570,46:34.2,22,37,3,0,0,regular,755.3186049,31.34628406,32.0836786,0,714,2982,grocery,0.040870953,26.39110135,31.30718965,906.71,29.69705361,31.30612663,197.35,0,0,unknown,pos,0,0,0,ee421d554a0b,2,4,16,205543.9546,815.4820116,1.1105,-1,0,0,0,legit,0.0
TXN00009422,8417,1740,39:26.2,14,6,0,0,0,regular,91.02309005,29.57944202,27.03043744,0,588,411,food,0.040229816,22.15998113,37.74554114,122.93,28.53787009,26.66501255,120.88,0,0,tablet_android,atm,1,0,0,0add5ecc57b6,2,1,19,98076.80971,78.8334223,1.5398,-1,1,3,0,legit,0.0
TXN00197206,11488,1557,51:07.1,7,118,0,0,0,regular,445.1041955,27.79994666,31.48259041,0,713,2176,luxury,0.272144812,34.33579262,29.32083729,258.73,25.99696247,32.19130612,211.88,0,0,desktop_chrome,online,0,0,0,868edfbacaf8,0,4,25,164986.4316,526.4196333,0.4906,-1,1,5,0,legit,0.0
TXN00104294,9134,1683,40:08.9,1,63,1,0,1,regular,488.8874647,25.52941799,35.12369544,0,703,3083,gambling,0.465245284,23.82746811,36.82377202,689.66,20.83435533,35.65238985,523.84,1,0,desktop_chrome,pos,0,0,0,45bed825fee1,1,0,22,332029.3044,442.8982825,1.5536,-1,0,2,0,legit,0.0
TXN00042787,4838,1466,23:23.6,14,26,6,1,0,dormant,367.8495945,22.82573104,35.4241616,1,639,2696,food,0.051349395,31.26100076,37.92363105,623.93,23.46138817,35.5666589,72.05,0,0,desktop_firefox,online,0,0,0,1f7c8b29cb38,2,4,17,162935.9568,320.5155034,1.9406,-1,0,3,0,legit,0.0
TXN00135543,5127,1661,56:42.6,15,81,5,1,0,dormant,545.8600125,22.21346099,29.10726172,0,675,3167,luxury,0.327351599,29.22338263,32.9684622,442.72,20.09606213,29.09372225,235.04,0,1,mobile_android,online,0,0,0,eb18045f76f5,0,8,13,99999.0,558.3664908,0.7915,-1,0,1,0,legit,0.0
TXN00190818,7068,1639,00:25.7,13,114,3,0,0,premium,336.2455555,31.48021838,30.10543104,0,745,1828,electronics,0.288131566,26.36559153,29.69007943,242.12,30.42699682,33.63022818,353.56,1,0,tablet_ios,pos,0,0,0,09d236f15b36,1,4,18,15053.87109,274.8405835,0.8778,-1,0,1,0,legit,0.0
TXN00121676,6789,1214,46:23.6,9,73,4,0,0,regular,93.15975487,27.55487775,28.14134595,0,696,1234,travel,0.212026277,20.80938576,26.78020653,102.63,25.98911854,30.32882736,276.67,0,0,tablet_ios,pos,0,0,0,bb9f2a685246,1,6,17,189374.566,84.40204727,1.2017,-1,1,1,0,legit,0.0
TXN00069018,9036,1343,44:46.1,3,42,1,0,1,regular,458.474313,23.87453893,28.17030621,0,666,1293,retail,0.051748946,29.7856613,24.92211091,499.4,22.56065833,27.69337032,153.67,0,0,mobile_ios,online,0,0,0,803abb2daf19,3,4,19,16191.41637,404.1594183,1.2326,-1,0,2,0,legit,0.0
TXN00002786,6415,1609,22:40.1,15,2,3,0,0,regular,498.9147783,26.22067519,31.47964276,0,619,1356,grocery,0.045238342,25.08694932,28.61911144,358.82,27.62435941,29.97691698,216.03,0,0,mobile_ios,in_app,0,0,0,389736dcdc6b,2,3,22,99999.0,551.5534985,0.6494,-1,0,0,0,legit,0.0
TXN00064110,7591,965,59:28.3,5,39,5,1,1,regular,486.3452035,23.42981423,30.24345853,0,714,241,food,0.0529383,24.62933066,28.77451019,611.32,25.27764886,28.61490249,263.78,0,0,mobile_ios,online,0,0,0,296f2ffd52c4,5,2,15,1217702.044,458.915858,1.3292,-1,0,3,0,legit,0.0
TXN00184074,4922,528,58:27.6,13,110,6,1,0,new,290.2010393,23.68965525,28.02814249,0,697,266,grocery,0.109313163,24.90981968,32.54377372,215.45,22.40796106,30.09632364,253.84,0,0,mobile_android,in_app,0,0,0,c4976fdcb6e9,2,8,22,99999.0,287.9121918,0.7457,-1,0,3,0,legit,0.0
TXN00071214,2851,1255,39:42.8,11,43,2,0,0,new,421.1182743,29.06916108,32.83363507,0,533,2781,retail,0.10450798,21.6823116,24.75650994,340.9,27.81901677,34.24786419,195.14,0,0,mobile_ios,in_app,0,0,0,141e524e57fc,2,7,14,158368.6136,389.0477187,0.874,-1,0,3,0,legit,0.0
TXN00177626,8015,1213,31:57.7,17,106,2,0,0,new,212.1042675,26.72783676,30.21047512,0,638,3081,electronics,0.213297092,30.61710945,32.01406669,178.86,28.57008172,29.96013647,205.99,0,0,mobile_android,online,0,0,0,b4afbda547ac,1,2,17,855451.2468,217.1411707,0.8199,-1,0,2,0,legit,0.0
TXN00075475,12678,1060,52:30.5,0,46,5,1,1,regular,405.9099842,28.71932241,34.41818046,0,750,1603,luxury,0.250592524,22.07865871,34.36045917,265.4,25.74319509,34.63189512,331.0,1,0,desktop_firefox,in_app,0,0,0,3d68e3666a66,1,3,11,103041.0933,368.5682687,0.7181,-1,0,3,0,legit,0.0
TXN00099038,4969,1674,45:38.7,23,59,4,0,0,regular,194.8485584,30.6272996,29.15633483,0,615,837,retail,0.196529873,30.43946268,31.30557428,131.68,34.47113629,29.08521312,426.72,1,0,tablet_android,in_app,0,0,0,77c541bca6dc,0,7,14,294000.9158,222.5075246,0.5892,-1,0,1,0,legit,0.0
TXN00058587,12519,1492,39:41.5,22,35,1,0,0,new,371.2018049,30.23377335,33.65586631,0,707,3665,retail,0.157597061,21.92966627,31.54080942,611.24,29.4647515,32.3131197,154.49,0,0,mobile_ios,online,0,0,0,f8747ca6958c,1,9,11,1394468.216,355.3720116,1.7152,-1,0,3,0,legit,0.0
TXN00104041,1769,1495,00:06.1,22,62,0,0,0,new,105.0910765,28.06999693,31.73877317,0,652,3910,luxury,0.37618459,31.2665735,30.25094886,142.6,29.00180364,29.73867193,221.53,0,0,desktop_firefox,pos,0,0,0,a6aafa45da57,2,4,18,837255.0815,123.6987329,1.1436,-1,0,4,0,legit,0.0
TXN00054398,11232,1465,01:21.4,12,33,6,1,0,new,659.8139478,29.48995085,28.53011625,0,628,3975,grocery,0.097867706,24.03363241,37.79661749,451.01,29.36005975,27.52421686,98.25,0,0,mobile_ios,online,1,0,0,59eea590c4f0,3,4,19,593078.2383,661.8290505,0.6804,-1,0,2,0,legit,0.0
TXN00000390,4617,659,12:37.4,5,1,2,0,1,new,680.1071372,24.70844045,28.15830197,0,487,2515,gambling,0.550920255,26.52092521,28.42496852,681.11,26.86544228,31.98493949,454.11,1,0,mobile_android,online,0,0,0,4ac3e7737f01,2,7,18,821124.067,659.4270437,1.0313,-1,1,5,0,legit,0.0
TXN00114934,12657,797,32:01.0,8,69,0,0,0,dormant,313.6927168,25.34583422,25.13208595,0,472,1573,travel,0.286578749,33.16675939,30.92163507,203.92,26.89567908,26.18831287,202.04,0,1,mobile_ios,online,0,0,0,c5190703d826,1,5,20,516571.0434,329.884995,0.6163,-1,0,5,0,legit,0.0
TXN00131508,5774,762,44:08.4,6,79,3,0,0,regular,117.6180978,24.46464765,27.92610422,0,594,1092,electronics,0.250087746,20.85239436,25.22430359,187.47,22.99749156,28.83259137,186.84,0,0,mobile_ios,atm,0,0,0,d6851a6be6a3,0,3,16,1025394.922,98.91558811,1.8763,-1,0,3,0,legit,0.0
TXN00065063,5004,861,19:21.4,19,39,5,1,0,premium,84.88507457,24.60364526,36.47280112,0,693,1480,retail,0.083062949,32.1678518,35.56824613,81.71,22.7910011,38.6724703,299.61,0,1,mobile_android,pos,0,0,1,294bc304f07b,1,7,15,669144.7873,87.60919315,0.9221,-1,1,2,0,legit,0.0
TXN00144824,4921,1748,21:59.3,5,87,4,0,1,regular,339.6450031,27.97603809,34.71022825,0,701,3095,travel,0.158139748,24.02707192,36.19285104,691.3,27.65748151,39.04419465,426.32,1,0,mobile_ios,online,0,0,0,ea318b642d27,0,3,26,809886.9076,296.0849033,2.3269,-1,0,3,0,legit,0.0
TXN00056187,9952,608,37:43.3,12,34,0,0,0,premium,74.15962681,23.05357743,32.62435623,0,682,2394,gambling,0.482913331,31.67362505,24.01495599,126.69,22.94738068,31.30972481,134.79,0,0,mobile_ios,online,0,0,0,15361d473557,1,5,18,292302.4249,77.61911424,1.6114,0,1,3,0,legit,0.0
TXN00145619,1561,614,29:32.3,17,87,4,0,0,regular,595.5561441,30.1028923,27.41800557,0,753,629,travel,0.226626515,26.98946654,26.82317283,479.51,28.46383798,26.53299468,200.81,0,0,mobile_ios,pos,0,0,0,dee763272f89,1,8,19,1024347.795,514.7350962,0.9298,-1,0,4,0,legit,0.0
TXN00003038,6886,956,44:43.6,18,2,3,0,0,regular,438.8979067,30.7527845,36.4950904,1,697,2576,gambling,0.550726755,34.81766429,29.75204715,857.58,31.66798017,35.31935892,151.32,0,0,mobile_ios,atm,0,0,0,5686eca17826,2,5,23,687473.8047,480.7012704,1.7803,-1,0,2,0,legit,0.0
TXN00112742,8675,643,02:07.8,2,68,6,1,1,regular,331.0842392,25.92203487,35.25918837,0,670,3434,travel,0.150461515,26.25288462,34.16651408,264.33,27.25433629,36.97591531,226.37,0,0,tablet_ios,atm,0,1,0,35321829f1d4,1,5,20,237434.1386,395.2172542,0.6671,-1,0,2,0,legit,0.0
TXN00077370,2537,670,17:50.8,4,47,6,1,1,regular,143.68657,31.42690827,34.73380277,0,687,1166,food,0.084524871,27.78687569,36.85863975,79.92,34.45372631,36.62829664,380.89,1,0,mobile_ios,pos,0,0,0,f41b324c9f5c,0,2,20,133973.0376,128.8670413,0.6154,-1,0,3,0,legit,0.0
TXN00114188,6865,1201,44:10.8,22,68,6,1,0,regular,429.9475299,27.33393319,33.41587301,0,569,1610,grocery,0.032014938,29.02782419,26.71656908,371.01,24.29755462,34.23118217,346.49,1,0,desktop_chrome,online,0,0,0,5cfa9e1ec0db,2,8,17,564290.7198,503.9339619,0.7348,-1,1,2,0,legit,0.0
TXN00092500,2212,628,22:34.5,3,56,1,0,1,regular,472.7140589,24.80508075,34.7070988,0,694,1757,grocery,0.126581187,20.38511196,35.21172212,222.84,26.24551116,37.433139,317.82,1,0,desktop_firefox,in_app,0,0,0,0f16dd8b9999,3,2,20,263220.3252,396.7989976,0.5602,-1,1,2,0,legit,0.0
TXN00096324,11990,1182,23:49.2,9,58,3,0,0,regular,406.2558028,28.84657056,30.12304965,0,768,2294,food,0.074347637,25.98871463,32.80499117,289.44,29.33891377,31.59000882,152.74,0,0,mobile_android,atm,0,0,0,1e548d91dda7,0,2,25,284895.8261,449.6345802,0.6423,-1,0,1,0,legit,0.0
